frame,x,y,visible
210,2120.8305590924538,1153.7428786362932,1
211,1893.9190681663245,1042.087775235358,1
212,1700.2626746323106,946.7665681401712,1
213,1538.6244440164003,867.2041211959427,1
214,1406.3305379173855,802.3853285315673,1
215,1301.2175665218892,750.9062928896794,1
216,1220.7042231422458,711.180751737961,1
217,1161.0254677361488,681.8215684093241,1
218,1415.7408288194126,806.8960028040474,1
219,1639.8368463247105,916.9539838854552,1
220,1832.7177150729433,1011.6749703154212,1
221,1698.5372378401921,945.7082524224472,1
222,1580.9025394844273,887.8834084279945,1
223,1776.591584506187,983.997020458864,1
224,1943.2387552332457,1065.8351189927969,1
225,2082.00378649693,1133.9964881710948,1
226,1898.0805602518694,1043.7645829893763,1
227,1735.9923840706892,964.2648526554378,1
228,1596.2829075581112,895.7792167346413,1
229,1478.5347292915003,838.0291234404599,1
230,1381.3889566898956,790.4349862551275,1
231,1600.0629750936357,897.7522997403119,1
232,1790.4532849416255,991.1710989339047,1
233,1952.6439450258874,1070.7491152233654,1
234,2087.770611562486,1137.042501957011,1
235,2197.7129873729746,1190.9752537320499,1
236,2284.842641475845,1233.720303155787,1
237,2351.7556349312563,1266.541916413858,1
238,2401.1749299072167,1290.7788426779236,1
239,2435.757112440087,1307.7342437479765,1
240,2458.064133999155,1318.6747104502435,1
241,2470.4425828270178,1324.7413537168352,1
242,2177.711169799389,1181.855386947378,1
243,2221.6725413913423,1203.2815210951464,1
244,2259.122325540104,1221.5558716264409,1
245,2290.3247493542854,1236.7708634900437,1
246,2315.716571536436,1249.1365090237923,1
247,2335.8222847533016,1258.9292986958058,1
248,2351.2746772693754,1266.4451474181774,1
249,2362.6747099667405,1271.981204576337,1
250,2370.6593494764907,1275.838821234842,1
251,2375.8020723212862,1278.321172245739,1
252,2378.668339307591,1279.6859886505472,1
253,2379.7197536774484,1280.1736407778603,1
254,2379.403624706942,1279.998933957064,1
255,2378.0741061797985,1279.330570232045,1
256,2376.063452024359,1278.3307817856619,1
257,2373.6617956124687,1277.2007090523448,1
258,2371.0278451988806,1275.9548496412076,1
259,2368.328902412341,1274.6684606987026,1
260,2365.678715071328,1273.3212967214856,1
261,2363.1599076097123,1272.020712751486,1
