frame,x,y,visible
52,2321.1020969185224,1234.6982884742933,1
53,2321.090524317554,1234.7670163123048,1
54,2321.0988435637387,1234.79620853103,1
55,2321.0800849124735,1234.8108807895705,1
56,2321.084195479331,1234.7934069326027,1
57,2321.133272846924,1234.6995330311709,1
58,2321.179268770105,1234.61845830835,1
59,2321.2330886494988,1234.542125504446,1
60,2321.280785578678,1234.4717084586594,1
61,2321.3360325062395,1234.408773911629,1
62,2321.335701099013,1234.374633864837,1
63,2321.309327294406,1234.434098839126,1
64,2321.25916464538,1234.4772867043364,1
65,2321.2228215623754,1234.5139855937016,1
66,2321.1642810688077,1234.562296810341,1
67,2321.068920634973,1234.7043526324105,1
68,2320.984008485821,1234.8308556378286,1
69,2320.904550860557,1234.9348689295985,1
70,2320.8488520449205,1235.0230399910101,1
71,2320.7875838989717,1235.0835064233938,1
72,2320.751233252562,1235.1121739679281,1
73,2320.7195462629406,1235.132975953603,1
74,2320.697821607273,1235.1376257753507,1
75,2320.6751776419355,1235.131810904908,1
76,2320.66956968562,1235.1145853875876,1
77,2320.6684512090274,1235.1201668084425,1
78,2320.6709095678916,1235.1043584305853,1
79,2320.6620057601026,1235.0911738937016,1
80,2320.6657207948865,1235.0717969689824,1
81,2320.6751872627874,1235.055524965675,1
82,2320.6669980529723,1235.0349739727328,1
83,2320.664546422655,1235.0338090611294,1
84,2320.673704749773,1235.0260511314798,1
85,2320.6793334038766,1235.0109139337765,1
86,2320.740990155696,1234.9625610246444,1
87,2320.774992920957,1234.9184726722506,1
88,2320.824682339833,1234.9019663366062,1
89,2320.8804195906614,1234.7580158712708,1
90,2320.932900736222,1234.6495942304346,1
91,2320.9893013571973,1234.5493563146833,1
92,2321.0411747977882,1234.4729800677155,1
93,2321.0594913487475,1234.4113650785491,1
94,2321.090433490803,1234.388606027864,1
95,2321.1108059721673,1234.388073921316,1
96,2321.1414277808126,1234.392493347458,1
97,2321.163546589238,1234.3732340108984,1
98,2321.162871997257,1234.4204837143361,1
99,2321.1405150783107,1234.473009704922,1
100,2321.131772539577,1234.5496280948614,1
101,2321.1227386385135,1234.5953731796485,1
102,2321.1082593527804,1234.653814239439,1
103,2321.0848682813894,1234.6974847640085,1
104,2321.0693785411395,1234.738553997689,1
105,2321.0534688806797,1234.754508081863,1
106,2321.0506292335763,1234.7616641153945,1
107,2321.0469236518074,1234.7656214007777,1
108,2321.0515467337173,1234.7625392333175,1
109,2321.057180420089,1234.7601230353353,1
110,2321.0705691579296,1234.7499508808853,1
111,2321.0792441623835,1234.753828352433,1
112,2321.076873192898,1234.7616028497166,1
113,2321.0855722158867,1234.757951690959,1
114,2321.073419887188,1234.7757592255555,1
115,2321.0637160183596,1234.7767117211547,1
116,2321.0613019211387,1234.7833603578952,1
117,2321.058656488064,1234.7728055128232,1
118,2321.0373348946932,1234.7714458682235,1
119,2321.038050119939,1234.77509240857,1
120,2321.036954649091,1234.7759883024132,1
121,2320.9983857893967,1234.7299501604325,1
122,2320.9604403695644,1234.6942428358896,1
123,2320.935328450693,1234.6738481260709,1
124,2320.907524713046,1234.6564359816819,1
125,2320.900352675892,1234.6405243213499,1
126,2320.899387858045,1234.6304930798378,1
127,2320.895876321889,1234.6216544452775,1
128,2320.896743963508,1234.6147176600919,1
129,2320.899000115728,1234.6039208738157,1
130,2320.900509948034,1234.6051914999828,1
131,2320.9041297302765,1234.600480802221,1
132,2320.899686211728,1234.6135122961014,1
133,2320.9043261361658,1234.6190484845688,1
134,2320.9012741610836,1234.628930850515,1
135,2320.9069278345723,1234.635656278826,1
136,2320.9105055450245,1234.6424899405213,1
137,2320.901777360481,1234.654768964744,1
