frame,x,y,visible
209,1449.1356307639994,589.9187974721112,1
210,1242.8507216529724,566.9773543286976,1
211,1073.1067388623314,552.4757306133434,1
212,929.2650728699072,545.7674636509594,1
213,816.5840815456809,544.2085459877113,1
214,731.2791152426595,546.5058513377503,1
215,661.410547056257,552.2637130134157,1
216,612.4672092710631,559.766624170381,1
217,573.4817223784098,567.902373974423,1
218,980.2747429103465,736.7583194461552,1
219,896.0626871752072,721.0839319517252,1
220,825.480241291234,706.2436228337446,1
221,1205.0102793711521,852.5635753786685,1
222,1529.3887064839128,975.8455086293781,1
223,1800.555092902211,1077.3762748665802,1
224,2022.0061293031986,1158.8003172055592,1
225,2198.224899716105,1222.3720552159489,1
226,2334.1188381842703,1270.1020667711477,1
227,2435.127115089703,1304.4730866382683,1
228,2506.4739840729058,1327.6403797036076,1
229,2553.4464234326606,1341.873455573203,1
230,2580.3912503406304,1348.7667486768548,1
231,2591.4687845828994,1349.9736541858497,1
232,2590.4177695578014,1346.9070442828036,1
233,2580.4088818075525,1340.8447864150828,1
234,2564.2304070466253,1332.7693679190447,1
235,2544.077036138327,1323.5360907746012,1
236,2521.7779667153113,1313.797098543591,1
237,2498.7448626904197,1304.070250210203,1
238,1997.8289581024783,1137.6055236603784,1
239,1571.0727040913707,995.7325344412477,1
240,1693.7910818883706,1034.6338620658908,1
241,1326.1219621739888,914.9009590747677,1
242,1506.4300228232912,972.8573470522302,1
243,1672.1067237980144,1026.202651410536,1
244,1327.1881893959953,917.9208909237415,1
245,1039.214520427719,827.6194646693724,1
246,804.4157371083949,754.0787184182306,1
247,612.8257495693792,696.4404203492257,1
248,464.8310694745517,652.1460806786083,1
249,350.3916887970491,619.6078291673448,1
250,268.830426299036,596.8576175581903,1
251,214.6938476482742,582.2105140791622,1
252,178.5556048127582,573.8824705227603,1
253,156.31288480920188,571.35285796815,1
254,149.01874513245048,572.6951620593397,1
255,153.04188374029826,576.8034237757636,1
256,160.84509310521764,583.3078246598811,1
257,174.9498621592789,590.900659928404,1
258,188.21664979386202,599.6493046806609,1
259,204.55272154051792,608.3829886833694,1
260,222.52686822246474,616.7487458051381,1
261,237.27115247375332,624.6621335772691,1
262,248.00307064474663,631.984541712485,1
263,258.9900781105004,638.4409744149712,1
264,269.761850179369,644.0292279845872,1
