frame,x,y,visible
71,2403.2468593675057,1230.0761657231717,1
72,2403.328286309253,1230.3130147166082,1
73,2403.3931971425,1230.5430781704977,1
74,2403.441656865222,1230.723096820564,1
75,2403.478298010302,1230.8596340787894,1
76,2403.4818158264584,1230.9673689313195,1
77,2403.476555563008,1231.0453191602585,1
78,2403.4582050239533,1231.0910974853691,1
79,2403.4117337541124,1231.2144938760919,1
80,2403.3588956009835,1231.3015877338396,1
81,2403.3320905188125,1231.369302335537,1
82,2403.307891563579,1231.4236194519517,1
83,2403.2834568731723,1231.4572395611972,1
84,2403.2660551846952,1231.492206246147,1
85,2403.2630935651828,1231.506667590026,1
86,2403.2540372065137,1231.515553151408,1
87,2403.243773328017,1231.5143740543767,1
88,2403.2305704654514,1231.5076591808258,1
89,2403.2165636423865,1231.4947966696996,1
90,2403.201061915892,1231.4766733715333,1
91,2403.193380321094,1231.464616369897,1
92,2403.184331319019,1231.4479046568777,1
93,2403.1758248634465,1231.4247788573155,1
94,2403.1677270654022,1231.410270658989,1
95,2403.165027801274,1231.3941711875425,1
96,2403.1617470855417,1231.3871685657045,1
97,2403.161161843007,1231.3769521466845,1
98,2403.1502530368825,1231.3724571966845,1
99,2403.1535016799976,1231.3861057745657,1
100,2403.1605053055746,1231.4013829918777,1
101,2403.1689155485383,1231.4058510114621,1
102,2403.173901666269,1231.4097202749617,1
103,2403.1762926230076,1231.4082281141607,1
104,2403.1840856289596,1231.415762214337,1
105,2403.1864413616504,1231.425523851349,1
106,2403.2100850637576,1231.4106701572236,1
107,2403.216577726784,1231.3964489030845,1
108,2403.2432655559523,1231.3614328776548,1
109,2403.260929212503,1231.3305139999745,1
110,2215.602448410201,1135.8767472727818,1
111,2244.253764538705,1150.4238630287823,1
112,2271.5409388514768,1164.317015606781,1
113,2296.743163079132,1177.1330089755427,1
114,2319.460239979017,1188.7177837404006,1
115,2339.452704440585,1198.933704542545,1
116,2356.677448110496,1207.7291129623102,1
117,2371.1923605660777,1215.161460061327,1
118,2383.1391784700063,1221.2791385829364,1
119,2392.74665933409,1226.1996822178176,1
120,2400.223530134054,1230.039461859442,1
121,2405.878805508766,1232.924404016708,1
122,2409.95168640298,1235.0026687679333,1
123,2412.7107224715937,1236.3936129694248,1
124,2414.3919291524876,1237.2296293751047,1
125,2415.1926246579483,1237.6448756910168,1
126,2415.3398314746887,1237.7141128993069,1
127,2414.9736329928282,1237.519351515485,1
128,2414.247737793491,1237.1378838465132,1
129,2413.3006497062843,1236.6473041710406,1
130,2412.212604032962,1236.0841958259396,1
131,2411.061398320635,1235.4939871108375,1
132,2409.9793526945546,1234.806049837713,1
133,2408.92386571035,1234.1558279181309,1
134,2407.937319140698,1233.5366307714216,1
135,2407.0205998594024,1232.9971331373717,1
136,2406.2196254150235,1232.5158422448828,1
137,2405.518785390318,1232.1182902422236,1
138,2404.9331957899794,1231.783210058787,1
139,2404.4454362389824,1231.5178525008296,1
140,2404.0509814163947,1231.2954527844147,1
141,2403.736230997374,1231.1294579304465,1
142,2403.4995137318374,1231.0002346503645,1
143,2403.3509016304993,1230.9103335823434,1
144,2403.2254513482503,1230.8305918277579,1
145,2403.1400614204013,1230.7793898061266,1
146,2403.102585414793,1230.7467083129463,1
147,2403.075957499939,1230.7448789691432,1
148,2403.091158410808,1230.7428768957386,1
149,2403.0945582514637,1230.7747848413785,1
150,2403.123338527267,1230.8051991789473,1
151,2403.1534312697277,1230.8519406772891,1
152,2403.1915884055898,1230.8850316890403,1
153,2403.235087736659,1230.9369067515574,1
154,2403.266264621214,1230.9963166439043,1
155,2403.2827629148896,1231.0644397943904,1
156,2403.329463089341,1231.1059040073849,1
157,2403.370905170436,1231.154962476619,1
158,2403.416037921024,1231.1818284623666,1
159,2403.4428927292374,1231.2195109100692,1
160,2403.468335771412,1231.2319114720958,1
161,2403.4793103121237,1231.256502686643,1
162,2403.4982031250597,1231.2652177782418,1
163,2403.5180337716324,1231.2792984030336,1
164,2403.522939441437,1231.286219674653,1
165,2403.527816953748,1231.296151658423,1
166,2403.5394223005087,1231.27442577849,1
167,2403.5426623577587,1231.278369212419,1
168,2403.5514254455493,1231.261079887368,1
169,2403.55349720212,1231.2571969305359,1
170,2403.5636907788557,1231.2377881629664,1
171,2403.5650566451204,1231.2302247416612,1
172,2403.5660573216355,1231.2206613508456,1
173,2403.5609922406916,1231.2245594615501,1
174,2403.525304458467,1231.2451103261767,1
175,2403.5238329662,1231.2570899949635,1
176,2403.5280717847495,1231.2689270182777,1
177,2403.5293695046594,1231.2820803739185,1
178,2403.535617429458,1231.2964399061716,1
179,2403.527911473536,1231.3026269571571,1
180,2403.539098683672,1231.3082961724847,1
181,2403.540268946221,1231.3217423505052,1
182,2403.5416987796784,1231.3325164968464,1
183,2403.4951125005646,1231.3415596612965,1
184,2403.464053127642,1231.3334567875265,1
185,2403.427070250044,1231.3422384760688,1
186,2403.394660582495,1231.3594003164771,1
187,2403.364969794133,1231.3751311879926,1
188,2403.3450305106626,1231.3842451736468,1
189,2403.3328654161683,1231.369858672613,1
190,2403.3365018691943,1231.3477793204322,1
191,2403.332050116452,1231.3374867345333,1
192,2403.326659311488,1231.3269363417744,1
193,2403.3277143856294,1231.3180798170422,1
194,2403.3300259000994,1231.3040927253842,1
195,2403.3340248858585,1231.310183031849,1
196,2403.342320063569,1231.3012739004146,1
197,2403.348637458356,1231.292632405399,1
198,2403.4063865297917,1231.228420237835,1
199,2403.4411861074013,1231.245516107279,1
200,2403.4832675712128,1231.286006411087,1
201,2403.516833447118,1231.3208853349975,1
202,2403.5446563824075,1231.3448947109232,1
203,2403.5490057131265,1231.3227751089585,1
204,2403.5010202573085,1231.3007764486192,1
205,2403.457806292752,1231.2766940494164,1
206,2403.4252256528184,1231.2549068834724,1
207,2403.398062130802,1231.2436629551523,1
208,2403.3779238806737,1231.2330470369634,1
209,2403.359183013758,1231.234069340504,1
210,2403.333652125332,1231.2358121196862,1
211,2403.3140595044956,1231.2335855762228,1
212,2403.280203594151,1231.1924481670162,1
213,2403.2570150769284,1231.158105189563,1
214,2403.206937280153,1231.1473238488406,1
215,2403.2691878293335,1231.1170427714503,1
216,2403.2440016679893,1231.1167692439926,1
217,2403.2000346355967,1231.1260791987074,1
218,2403.1557715119266,1231.1348372753182,1
219,2403.107422888834,1231.1325848808294,1
220,2403.0738493389454,1231.1344824182318,1
221,2163.01085161096,1034.254765059866,1
222,2199.688221012255,1064.3304133250538,1
223,2234.6033912536745,1092.9720450677098,1
224,2266.8746292462015,1119.429051495789,1
225,2295.9534646936395,1143.2664684998654,1
226,2321.546482195007,1164.2528023692632,1
227,2343.594932301117,1182.328289265259,1
228,2362.158606141229,1197.5830317975408,1
229,2377.4640161671714,1210.148486008762,1
230,2389.7554761520287,1220.2425748751086,1
231,2399.354960437939,1228.1351468560686,1
232,2406.597431715742,1234.0920535516566,1
233,2411.8117607377526,1238.3780521712379,1
234,2415.3344966650916,1241.2638446286353,1
235,2417.469993692998,1243.0075464239771,1
236,2418.503527070148,1243.8455030436232,1
237,2418.6818103250816,1243.9871501683594,1
238,2418.2207163247485,1243.6284638012958,1
239,2417.3166848479214,1242.8872238414624,1
240,2416.0936511683904,1241.9154749015345,1
241,2414.723410058422,1240.7649844819505,1
242,2413.265195561534,1239.5515630529324,1
243,2411.807811064735,1238.3186046042258,1
244,2410.374598612035,1237.1480022447113,1
245,2409.173752059259,1236.0576605700926,1
246,2407.9666273734933,1235.078937227735,1
247,2406.8904920025175,1234.2147971137165,1
248,2405.99020954644,1233.4379803802997,1
249,2405.192273361718,1232.8054609052008,1
250,2404.631357802779,1232.2574333977002,1
251,2404.1029610406736,1231.8452267600217,1
252,2403.683205725813,1231.5209688200396,1
253,2403.363992577767,1231.2361361336825,1
254,2403.145364615431,1231.046929586296,1
255,2402.9955612679087,1230.9174112988137,1
256,2402.8961563694616,1230.8271919599822,1
257,2402.8244297310694,1230.7724109698647,1
258,2402.796810231987,1230.746675841381,1
259,2402.7636589752897,1230.7856785779088,1
260,2402.7699351927376,1230.8408819228075,1
261,2402.7925311236318,1230.9036753134071,1
262,2402.8191593380056,1230.9436775368738,1
263,2402.9708242513025,1231.0145411919432,1
264,2403.017512887213,1231.0586229218625,1
265,2403.057159618106,1231.110918119452,1
266,2403.0940444206717,1231.1585063287034,1
267,2403.1116212538273,1231.2373569791862,1
268,2403.146782833957,1231.262543276558,1
269,2403.181113624997,1231.2889993814297,1
270,2403.206038435518,1231.2996071448217,1
271,2403.2463335278426,1231.3117674054756,1
272,2403.270287808239,1231.32071395709,1
273,2403.277653631115,1231.3278117187015,1
274,2403.292184221772,1231.3304795544182,1
275,2403.3217420583032,1231.3246128237047,1
276,2403.4046462935185,1231.336947531589,1
277,2403.4838093841777,1231.344062443005,1
278,2403.4867677963157,1231.3154530288214,1
279,2403.557358536332,1231.3128495909787,1
280,2403.602627066284,1231.308475335289,1
281,2403.5260785855044,1231.2744042351578,1
282,2403.454979948364,1231.2450566159173,1
283,2403.3589542350605,1231.2907978493722,1
284,2403.2741888663404,1231.3330466628586,1
285,2403.2022450450345,1231.380947168899,1
286,2403.1512372049865,1231.392437919191,1
287,2403.1405475381493,1231.3713230902551,1
288,2403.1424357859455,1231.374848155884,1
289,2403.1422072481187,1231.3560076856945,1
290,2403.144933476275,1231.3385009254391,1
291,2403.1369593707323,1231.300868067261,1
292,2403.145326367299,1231.2735614885958,1
293,2403.155270807751,1231.2458086823701,1
294,2403.0652260099396,1231.2898690678103,1
295,2403.002726515158,1231.3193396817064,1
296,2402.9188575795574,1231.3337723904908,1
297,2402.8451761250394,1231.3397872529702,1
298,2402.7726766862575,1231.3165761700072,1
299,2402.7204864204195,1231.3032698617828,1
300,2402.693855422535,1231.3057406863086,1
301,2402.657528986462,1231.3290936169808,1
302,2402.6268977855398,1231.347446244912,1
303,2402.6175646391494,1231.322179937358,1
304,2402.6572235082335,1231.2724587667487,1
305,2402.6903539556642,1231.2325463957395,1
306,2402.6775006189187,1231.259390516822,1
307,2402.6546819192004,1231.0718565420536,1
308,2402.589736086842,1230.9006279671848,1
309,2402.5446539675013,1230.757914506185,1
310,2402.537586606823,1230.650184559827,1
311,2299.357454308948,972.4327230341754,1
312,2211.9543095768677,753.6583099765137,1
313,2242.7344275886057,830.4674758739876,1
314,2271.579526906114,902.5926795108162,1
315,2297.927234219468,968.4569764413352,1
316,2321.4068170161736,1027.1706378825456,1
317,2341.8676018219107,1078.3525986450422,1
318,2359.306951677148,1122.009695976199,1
319,2373.8485267167057,1158.4326359531008,1
320,2385.722997329828,1188.0813581339034,1
321,2395.1391167347947,1211.6050672677457,1
322,2402.364703035471,1229.7013749676144,1
323,2407.7100633459436,1243.100685589508,1
324,2411.445639975298,1252.5050958634415,1
325,2413.8628638324785,1258.6057623092713,1
326,2415.2138227767373,1262.016591893558,1
327,2415.725796224869,1263.323894426982,1
328,2415.6043084672133,1263.0530226915353,1
329,2415.0070740048045,1261.6078315885013,1
330,2414.101704359772,1259.5449505563815,1
331,2412.995763520638,1256.9430480845601,1
332,2411.7757690164676,1254.0347551884977,1
333,2410.5232073166453,1251.0218621167603,1
334,2409.290227074834,1248.0107733446825,1
335,2408.12812964356,1245.147370654387,1
336,2407.0676761947125,1242.487173936185,1
337,2406.1145715006105,1240.0818337021092,1
338,2405.27509623489,1237.9611041848339,1
339,2404.561435136822,1236.124842194147,1
340,2403.9700923184287,1234.574120090253,1
341,2403.4757214303518,1233.3091629853354,1
342,2403.074313002199,1232.2808719760062,1
343,2402.7590377546676,1231.495055939469,1
344,2402.5091285252865,1230.875440163244,1
345,2402.353943991207,1230.402623959025,1
346,2402.244285410889,1230.0830456834772,1
347,2402.1709042215193,1229.7060222028242,1
348,2402.1288362307605,1229.4613307459708,1
349,2402.119130058328,1229.311884038933,1
350,2402.126858791343,1229.244746617906,1
351,2402.1747329315112,1229.3906510501768,1
352,2402.233256786723,1229.5558602780275,1
353,2402.2699836166294,1229.5694246269902,1
354,2402.3100684513815,1229.612780644716,1
355,2402.3769062725305,1229.8390892722068,1
356,2402.4379099744524,1230.0572044329047,1
357,2402.47486305346,1230.0884052356862,1
358,2402.533763027574,1230.2794890748523,1
359,2402.5668386317375,1230.2796384663777,1
360,2402.5894181540166,1230.2877772187192,1
