frame,x,y,visible
58,2278.136821663146,1209.0102077185525,1
59,2278.1551535311264,1209.0190162109684,1
60,2278.1746142884667,1209.0357852215802,1
61,2278.1754357538457,1209.0192603638627,1
62,2278.1169714293305,1208.9517485339456,1
63,2278.09828681191,1208.9478531107895,1
64,2278.058079195506,1208.9270181020386,1
65,2278.031998823589,1208.8788097662625,1
66,2277.9876524457736,1208.84285135266,1
67,2277.962629238212,1208.8248309909611,1
68,2277.94430972865,1208.8816411057812,1
69,2277.925515031831,1208.905054613491,1
70,2277.9279243457117,1208.9331764727651,1
71,2277.913640211376,1208.979768814433,1
72,2277.926145066582,1208.950638124659,1
73,2278.027355578083,1208.9520061070934,1
74,2278.035141159309,1208.9541498994472,1
75,2278.098509404296,1208.9485402436642,1
76,2278.101794500687,1208.9473333837684,1
77,2278.153930080951,1208.9224782878564,1
78,2278.148533321264,1208.9271015493882,1
79,2278.2435063071557,1208.9779084043303,1
80,2278.3178510126263,1209.0337128166486,1
81,2278.384856169415,1209.0532522628218,1
82,2278.4133578487626,1209.085068305706,1
83,2278.451259925176,1209.1126675664093,1
84,2278.3760542270834,1208.8580885443175,1
85,2278.320169602854,1208.6505481411125,1
86,2278.2523333992044,1208.4889445694553,1
87,2278.2063472391515,1208.3294140296905,1
88,2278.1593065846837,1208.2156121061917,1
89,2278.122411757538,1208.1099598517412,1
90,2278.0994511526533,1208.039580151406,1
91,2278.0792169598553,1207.9827701263112,1
92,2278.0673141907077,1207.951793167745,1
93,2278.0418283463946,1207.88272101464,1
94,2278.018955908017,1207.8570128338006,1
95,2277.932065547982,1207.8786932605449,1
96,2277.90010803052,1207.8933837676766,1
97,2277.8512012193796,1207.914278169827,1
98,2277.887513525894,1207.9150998252749,1
99,2277.9202169027,1207.8949244802602,1
100,2277.95693014123,1207.91663997586,1
101,2277.9446054365562,1207.9107052694774,1
102,2277.9462577233307,1207.9357827009228,1
103,2277.92436477667,1207.8845958386974,1
104,2101.626318832204,1057.9031045022136,1
105,1952.9708594634667,931.3124848954229,1
106,1831.487582748613,826.4961682711315,1
107,1733.3358657985589,741.7294339625169,1
108,1656.7709301180776,674.2783760374888,1
109,1598.5906371029462,622.8601422923188,1
110,1556.7617344505816,584.4359693942812,1
111,1528.1680816901053,557.7965657181971,1
112,1509.3611109272597,538.7825920210539,1
113,1499.4310478024604,527.9385117812195,1
114,1495.1313324660132,522.0586440566781,1
115,1496.2770000782125,521.3618576870118,1
116,1676.6130992862024,679.0915132017054,1
117,1832.9238848150596,815.9162912097224,1
118,1965.5076024607881,932.0668954045001,1
119,2075.4507500854365,1028.465732268558,1
120,2164.4492820516216,1106.547032894269,1
121,2234.547319598961,1168.0873771140355,1
122,2288.008493753848,1215.049319087239,1
123,2327.1054170317707,1249.4298018576671,1
124,2354.0916211493973,1273.1922487176325,1
125,2371.1053257664003,1288.2358409501624,1
126,2199.457518199418,1133.5976214035854,1
127,2049.1176921821893,998.3043564937466,1
128,1920.0944479598884,883.5257392291784,1
129,1811.9398282253035,787.4400267807342,1
130,1904.2305161066042,870.4373144669642,1
131,1804.084627975472,791.1189156274817,1
132,1721.468193604451,725.9469693514039,1
133,1837.6469019592141,827.287796075653,1
134,1940.3894745343441,916.7462392235085,1
135,2029.2162213902157,994.0667132349091,1
136,2104.388930688985,1059.3842469815122,1
137,2166.563689788474,1113.368600576722,1
138,2216.759323221139,1156.8694707260363,1
139,2256.2074679836724,1191.0463928128208,1
140,2286.1870921907494,1216.9418959335926,1
141,2307.9915124336594,1235.6474162604165,1
142,2322.9410747788625,1248.3995509002157,1
143,2332.248606540173,1256.264801185055,1
144,2337.0356594443383,1260.2150360694852,1
145,2338.3292666012085,1261.117515851162,1
146,2336.9610059723386,1259.7372451686952,1
147,2333.664143197083,1256.6886877636507,1
148,2329.0847252359245,1252.5599909990906,1
149,2323.7265023507634,1247.7940952933025,1
150,2318.0058564088745,1242.7384907359374,1
151,2312.228615660512,1237.672120367776,1
152,2306.640574822224,1232.780974646286,1
153,2301.4294513979007,1228.1439069684834,1
154,2296.6662037885435,1223.9394911317297,1
155,2292.416650171643,1220.225363671152,1
156,2288.7205156683826,1217.0069400747593,1
157,2285.6077990611793,1214.269823581834,1
158,2282.980683267318,1211.9674211934516,1
159,2280.8487695825506,1210.097476137474,1
160,2279.139936559216,1208.645477549207,1
161,2277.815169981621,1207.5268836638995,1
162,2276.9298082659143,1206.662735767493,1
163,2276.321608164135,1206.0677745625962,1
164,2275.8556723878432,1205.7633205471384,1
165,2275.5942666061183,1205.6183774566573,1
166,2062.734701411492,1054.5867921785302,1
167,1882.4864723089777,926.7147051315604,1
168,1946.0052464376352,971.8978628510374,1
169,2005.6907339031065,1014.2920140193825,1
170,2060.231723898885,1053.0379815822278,1
171,2108.8477083401626,1087.6077673722848,1
172,2151.2567945776536,1117.741634676082,1
173,2187.435795848601,1143.4602048934753,1
174,2217.659038907394,1164.9382999988168,1
175,2242.310364874519,1182.4846012298394,1
176,2261.888834089826,1196.4199976294558,1
177,2277.0136914461136,1207.0881309428,1
178,2288.149037968496,1215.0123839630594,1
179,2295.9783927390317,1220.5820267174663,1
180,2301.1012927054376,1224.2241538946919,1
181,2303.947341066147,1226.2709003309478,1
182,2235.495883679694,1014.794169963435,1
183,2176.2027083694593,834.7295107626438,1
184,2195.7520991926403,897.1520028883576,1
185,2213.382140512343,955.1876556523679,1
186,2228.897392578445,1007.7754438492744,1
187,2242.2188948087896,1054.2882768109275,1
188,2253.42603715104,1094.530700982647,1
189,2262.6789188992148,1128.6207335132624,1
190,2270.107715010332,1156.8357928603887,1
191,2275.8920714068677,1179.6506739127528,1
192,2280.2447822960303,1197.5911375363878,1
193,2283.401461977484,1211.2914185636964,1
194,2285.5199461285397,1221.2745716142263,1
195,2286.847106720574,1228.1482265081108,1
196,2287.5023988386624,1232.4615636878962,1
197,2287.5836559559857,1234.647294895858,1
198,2287.283534663599,1235.261367765214,1
199,2286.71738326605,1234.6412854914013,1
200,2285.983241222504,1233.1751184943373,1
201,2285.133043041311,1231.1014737405028,1
202,2284.2787651612784,1228.7410150586995,1
203,2283.407614129299,1226.1917930389784,1
204,2282.5498524821824,1223.5913632833285,1
205,2281.7537459330665,1221.079070237309,1
206,2281.0292946963423,1218.7286288362375,1
207,2280.3860593537975,1216.5761718451895,1
208,2279.7767008645337,1214.6321923914622,1
209,2279.260910242897,1212.939947558658,1
210,2278.8510007264235,1211.5147298823106,1
211,2278.5157899750416,1210.3264280509743,1
212,2278.2478400834775,1209.3534095776727,1
213,2278.0420969754823,1208.5812884232491,1
214,2277.8887657936243,1207.9826056238721,1
215,2277.77802656259,1207.5374253759496,1
216,2277.7307335483533,1207.201681872172,1
217,2277.712080445874,1206.9823622195,1
218,2277.707608680031,1206.8870710723854,1
219,2277.7189858554652,1206.8369368569786,1
220,2277.7854635384774,1206.8637790232929,1
221,2277.8488846582036,1206.9147132670219,1
222,2277.9103352707275,1206.9988612307225,1
223,2277.960854093235,1207.0986032870244,1
224,2277.9936658572587,1207.1913642777515,1
225,2278.0254387175933,1207.2862709247809,1
226,2278.082025262744,1207.4416651794545,1
227,2278.0895259475355,1207.6027805832346,1
228,2278.1009224775776,1207.7380829233732,1
229,2278.0972232865483,1207.8553577885968,1
230,2278.089669493051,1207.9486011599154,1
231,2278.0881181868012,1208.0482296919918,1
232,2278.087124953957,1208.1303355928655,1
233,2278.093510701573,1208.208176738443,1
234,2278.093710301046,1208.2526326463258,1
235,2278.1177771302146,1208.2878544397868,1
236,2278.1003031540517,1208.3003661257862,1
